../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_8.txt,0.75,50,1,0,412,2940,0.6645651956369458,0.6876659938383087,0.940159767610748,0.7943305927107621,0.7266991490221614,"[2.1962143201771167, -1.0512387422724394, 2.9691688192925718, 1.0918685466285212, 0.26125518950504573, 0.34364904413660752, 0.36953924733973803, 0.35054394822473706, 0.36868037447473384, -2.2749156173835421, 2.2641273799737931, 0.94137420529097549, 0.25304352421593318, -1.372539273968544, -0.0331008405905047, -0.061607733809993348, -1.805460887478451, 1.5976658358354949, 0.39825837001722297, 2.9496614925220301, -0.44575995083747261, 0.71529740935073549, 2.4343161486937914, 1.6012943758631526, 0.40219064041843378]","[7, 27, 30, 17, 2, 31, 24, 10, 18, 29, 32, 25, 13, 15, 14, 12, 11, 19, 21, 22, 28, 3, 20, 23, 16]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_8.txt,0.75,100,1,0,422,2931,0.6644651255879115,0.6879923355333192,0.9387073347857662,0.7940291172676455,0.7268167607566183,"[2.4276366574152752, -1.077161212459818, 4.4216455451134697, 1.757461443338598, 0.41539611496432055, 0.5262964637860893, 0.65218475213242277, 0.55784145072495328, 0.72340800404325034, -1.0236519177254089, 4.0143529534353917, 1.6963370160432514, 0.12731572961807694, -2.4797313617936836, 0.13742663482535702, -0.17986774789517795, -2.9371221211355225, 2.276255834601169, 0.66163344695761761, -1.169803744835483, 5.6300629716545769, -2.8198196947649832, 2.6864353507938037, 4.2954954509214218, 3.449932216485871, 0.73078745815736146, -0.14558183572454161, 2.1359482050984568, 0.165013489106797, 0.32663246613931951]","[27, 7, 31, 17, 32, 30, 2, 24, 35, 10, 18, 33, 15, 25, 13, 14, 12, 11, 48, 47, 21, 19, 34, 22, 16, 3, 26, 20, 29, 23]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_8.txt,0.75,200,1,0,450,2910,0.6637646352446713,0.6886035313001605,0.934640522875817,0.7929759704251386,0.7268722466960351,"[4.4163874483369128, -0.3509537442702898, 4.8661625328662845, 2.089243058926769, 0.64603916976262876, 0.6720008778471519, 0.66758866214338952, 0.87806953877716565, 1.2135055517771705, -4.7117884530441643, 6.0951162376133716, 3.0814059348616181, 1.4257086269797374, -2.2124281440960067, 0.26805848790052533, -0.038068478215108947, -3.141348922701328, 2.9662119837238792, 0.66293042699875293, 4.130106213142013, -0.8401826155878438, 0.39652435460626723, 5.1732288961523167, 4.7434448663222621, -0.10766904128456924]","[17, 30, 7, 31, 2, 27, 18, 24, 10, 19, 15, 14, 12, 13, 25, 11, 29, 21, 22, 32, 3, 28, 20, 23, 16]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_8.txt,0.75,50,2,0,380,2945,0.6672670869608726,0.6883597883597884,0.9448075526506899,0.7964493419038874,0.7278728879937338,"[4.8146565706694178, -2.5455459413079229, 5.8655130731080503, 1.5447660133153434, 0.61645688384444741, 0.42589496539801691, 0.50177543310121253, 0.41535975623621185, 0.39687575698621097, -3.6548261369552786, 2.8524379695070401, 1.1866003968662591, -0.075234641853334783, -3.1455358513760836, -0.33722348307402145, 0.038193488890084872, -4.2450090888396419, 2.7126301784058438, 1.2513426525010096, 2.7688623057229522, -5.0048169775647562, 0.13835476779823291, 3.9031960243095245, 1.7856462752509745, -0.50333848446702212]","[7, 2, 30, 17, 27, 24, 31, 10, 25, 18, 11, 13, 12, 14, 15, 29, 22, 19, 21, 32, 3, 20, 16, 23, 28]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_8.txt,0.75,100,2,0,408,2936,0.6653657560292204,0.688090938064379,0.9407407407407408,0.7948214504847221,0.7271482138446684,"[7.7028394706552072, -4.2838061847377977, 9.4936286092996003, 2.8768121287447608, 0.97400225111006711, 0.5779144729911313, 0.88501010810008973, 0.77110048170009127, 0.7958101922000973, -1.776097630640165, 5.5831371817000992, 2.1854131147000944, 0.53592053006123885, -6.0193547799062133, 0.07111419134149817, -0.42708993500874654, -7.2948887387920971, 4.8715407569505338, 2.2655260369768708, -4.0211003719460461, 12.808431606074596, -9.0651677507131527, 1.3912775655196927, 7.6827989518727335, 4.0735740096747914, -5.8143179216414334, -0.55104947153584205, 6.8165017324031618, 0.15395416123081782, 1.3041906868169402]","[27, 7, 2, 31, 35, 17, 24, 32, 10, 25, 18, 30, 48, 11, 13, 15, 14, 12, 19, 47, 21, 22, 34, 16, 26, 3, 33, 20, 23, 29]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_8.txt,0.75,200,2,0,416,2932,0.6649654758330832,0.688118285288799,0.9395787944807553,0.794424659216505,0.727033648767111,"[13.103528857105619, -5.3833231506588275, 12.328551890114335, 4.0418997412774331, 0.69784006937229148, 0.91092566487653559, 1.2505437724958537, 1.2384697735222345, 1.2772547475222296, -9.1033381703496818, 9.2402851712022471, 3.7328443234256259, 1.2478922169957583, -5.2677328183006793, -0.031913384235390585, -0.25718785686462003, -7.2889444369301177, 6.8418187761350815, 2.6497854537461145, 4.9205645659533612, -9.4989076504313559, -3.542159672553256, 9.9217217737211101, 6.0740316783774935, -2.135658796196743]","[2, 7, 30, 17, 24, 31, 27, 10, 18, 25, 15, 13, 19, 14, 12, 11, 21, 22, 32, 29, 20, 3, 23, 16, 28]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_9.txt,0.75,50,1,0,418,2800,0.6779101191071965,0.7018421893302098,0.9403623912112997,0.803780487804878,0.7393489332106882,"[2.1962143201771167, -1.0512387422724394, 2.9691688192925718, 1.0918685466285212, 0.26125518950504573, 0.34364904413660752, 0.36953924733973803, 0.35054394822473706, 0.36868037447473384, -2.2749156173835421, 2.2641273799737931, 0.94137420529097549, 0.25304352421593318, -1.372539273968544, -0.0331008405905047, -0.061607733809993348, -1.805460887478451, 1.5976658358354949, 0.39825837001722297, 2.9496614925220301, -0.44575995083747261, 0.71529740935073549, 2.4343161486937914, 1.6012943758631526, 0.40219064041843378]","[7, 27, 30, 17, 2, 31, 24, 10, 18, 29, 32, 25, 13, 15, 14, 12, 11, 19, 21, 22, 28, 3, 20, 23, 16]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_9.txt,0.75,100,1,0,429,2795,0.6773095786207587,0.7018666666666666,0.9387929804537024,0.8032226562499999,0.7391763463569166,"[2.4276366574152752, -1.077161212459818, 4.4216455451134697, 1.757461443338598, 0.41539611496432055, 0.5262964637860893, 0.65218475213242277, 0.55784145072495328, 0.72340800404325034, -1.0236519177254089, 4.0143529534353917, 1.6963370160432514, 0.12731572961807694, -2.4797313617936836, 0.13742663482535702, -0.17986774789517795, -2.9371221211355225, 2.276255834601169, 0.66163344695761761, -1.169803744835483, 5.6300629716545769, -2.8198196947649832, 2.6864353507938037, 4.2954954509214218, 3.449932216485871, 0.73078745815736146, -0.14558183572454161, 2.1359482050984568, 0.165013489106797, 0.32663246613931951]","[27, 7, 31, 17, 32, 30, 2, 24, 35, 10, 18, 33, 15, 25, 13, 14, 12, 11, 48, 47, 21, 19, 34, 22, 16, 3, 26, 20, 29, 23]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_9.txt,0.75,200,1,0,459,2782,0.6756080472425183,0.7018859837119589,0.9345127692966186,0.8016645248148828,0.7386607122719174,"[4.4163874483369128, -0.3509537442702898, 4.8661625328662845, 2.089243058926769, 0.64603916976262876, 0.6720008778471519, 0.66758866214338952, 0.87806953877716565, 1.2135055517771705, -4.7117884530441643, 6.0951162376133716, 3.0814059348616181, 1.4257086269797374, -2.2124281440960067, 0.26805848790052533, -0.038068478215108947, -3.141348922701328, 2.9662119837238792, 0.66293042699875293, 4.130106213142013, -0.8401826155878438, 0.39652435460626723, 5.1732288961523167, 4.7434448663222621, -0.10766904128456924]","[17, 30, 7, 31, 2, 27, 18, 24, 10, 19, 15, 14, 12, 13, 25, 11, 29, 21, 22, 32, 3, 28, 20, 23, 16]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_9.txt,0.75,50,2,0,403,2808,0.6786107496747072,0.7017208413001912,0.9425024967898417,0.804481519819765,0.7395052054181126,"[4.8146565706694178, -2.5455459413079229, 5.8655130731080503, 1.5447660133153434, 0.61645688384444741, 0.42589496539801691, 0.50177543310121253, 0.41535975623621185, 0.39687575698621097, -3.6548261369552786, 2.8524379695070401, 1.1866003968662591, -0.075234641853334783, -3.1455358513760836, -0.33722348307402145, 0.038193488890084872, -4.2450090888396419, 2.7126301784058438, 1.2513426525010096, 2.7688623057229522, -5.0048169775647562, 0.13835476779823291, 3.9031960243095245, 1.7856462752509745, -0.50333848446702212]","[7, 2, 30, 17, 27, 24, 31, 10, 25, 18, 11, 13, 12, 14, 15, 29, 22, 19, 21, 32, 3, 20, 16, 23, 28]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_9.txt,0.75,100,2,0,423,2799,0.6775097587829046,0.7017581246670218,0.9396490226851192,0.8034646822008052,0.739186064782599,"[7.7028394706552072, -4.2838061847377977, 9.4936286092996003, 2.8768121287447608, 0.97400225111006711, 0.5779144729911313, 0.88501010810008973, 0.77110048170009127, 0.7958101922000973, -1.776097630640165, 5.5831371817000992, 2.1854131147000944, 0.53592053006123885, -6.0193547799062133, 0.07111419134149817, -0.42708993500874654, -7.2948887387920971, 4.8715407569505338, 2.2655260369768708, -4.0211003719460461, 12.808431606074596, -9.0651677507131527, 1.3912775655196927, 7.6827989518727335, 4.0735740096747914, -5.8143179216414334, -0.55104947153584205, 6.8165017324031618, 0.15395416123081782, 1.3041906868169402]","[27, 7, 2, 31, 35, 17, 24, 32, 10, 25, 18, 30, 48, 11, 13, 15, 14, 12, 19, 47, 21, 22, 34, 16, 26, 3, 33, 20, 23, 29]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_9.txt,0.75,200,2,0,431,2797,0.6769092182964669,0.7016533333333334,0.9385076330432301,0.8029785156250001,0.73895167269541,"[13.103528857105619, -5.3833231506588275, 12.328551890114335, 4.0418997412774331, 0.69784006937229148, 0.91092566487653559, 1.2505437724958537, 1.2384697735222345, 1.2772547475222296, -9.1033381703496818, 9.2402851712022471, 3.7328443234256259, 1.2478922169957583, -5.2677328183006793, -0.031913384235390585, -0.25718785686462003, -7.2889444369301177, 6.8418187761350815, 2.6497854537461145, 4.9205645659533612, -9.4989076504313559, -3.542159672553256, 9.9217217737211101, 6.0740316783774935, -2.135658796196743]","[2, 7, 30, 17, 24, 31, 27, 10, 18, 25, 15, 13, 19, 14, 12, 11, 21, 22, 32, 29, 20, 3, 23, 16, 28]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_10.txt,0.75,50,1,0,349,2884,0.6758897243107769,0.6946532556908417,0.949493487698987,0.8023234484867012,0.7340568359812037,"[2.1962143201771167, -1.0512387422724394, 2.9691688192925718, 1.0918685466285212, 0.26125518950504573, 0.34364904413660752, 0.36953924733973803, 0.35054394822473706, 0.36868037447473384, -2.2749156173835421, 2.2641273799737931, 0.94137420529097549, 0.25304352421593318, -1.372539273968544, -0.0331008405905047, -0.061607733809993348, -1.805460887478451, 1.5976658358354949, 0.39825837001722297, 2.9496614925220301, -0.44575995083747261, 0.71529740935073549, 2.4343161486937914, 1.6012943758631526, 0.40219064041843378]","[7, 27, 30, 17, 2, 31, 24, 10, 18, 29, 32, 25, 13, 15, 14, 12, 11, 19, 21, 22, 28, 3, 20, 23, 16]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_10.txt,0.75,100,1,0,362,2880,0.6749874686716792,0.6945269410267289,0.9476121562952243,0.8015668992532746,0.7337187934202859,"[2.4276366574152752, -1.077161212459818, 4.4216455451134697, 1.757461443338598, 0.41539611496432055, 0.5262964637860893, 0.65218475213242277, 0.55784145072495328, 0.72340800404325034, -1.0236519177254089, 4.0143529534353917, 1.6963370160432514, 0.12731572961807694, -2.4797313617936836, 0.13742663482535702, -0.17986774789517795, -2.9371221211355225, 2.276255834601169, 0.66163344695761761, -1.169803744835483, 5.6300629716545769, -2.8198196947649832, 2.6864353507938037, 4.2954954509214218, 3.449932216485871, 0.73078745815736146, -0.14558183572454161, 2.1359482050984568, 0.165013489106797, 0.32663246613931951]","[27, 7, 31, 17, 32, 30, 2, 24, 35, 10, 18, 33, 15, 25, 13, 14, 12, 11, 48, 47, 21, 19, 34, 22, 16, 3, 26, 20, 29, 23]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_10.txt,0.75,200,1,0,399,2862,0.6730827067669173,0.6946548597034033,0.9422575976845152,0.7997297795246576,0.7331876942480069,"[4.4163874483369128, -0.3509537442702898, 4.8661625328662845, 2.089243058926769, 0.64603916976262876, 0.6720008778471519, 0.66758866214338952, 0.87806953877716565, 1.2135055517771705, -4.7117884530441643, 6.0951162376133716, 3.0814059348616181, 1.4257086269797374, -2.2124281440960067, 0.26805848790052533, -0.038068478215108947, -3.141348922701328, 2.9662119837238792, 0.66293042699875293, 4.130106213142013, -0.8401826155878438, 0.39652435460626723, 5.1732288961523167, 4.7434448663222621, -0.10766904128456924]","[17, 30, 7, 31, 2, 27, 18, 24, 10, 19, 15, 14, 12, 13, 25, 11, 29, 21, 22, 32, 3, 28, 20, 23, 16]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_10.txt,0.75,50,2,0,323,2891,0.6777944862155388,0.6949778434268833,0.9532561505065124,0.803880888454967,0.7347954129668467,"[4.8146565706694178, -2.5455459413079229, 5.8655130731080503, 1.5447660133153434, 0.61645688384444741, 0.42589496539801691, 0.50177543310121253, 0.41535975623621185, 0.39687575698621097, -3.6548261369552786, 2.8524379695070401, 1.1866003968662591, -0.075234641853334783, -3.1455358513760836, -0.33722348307402145, 0.038193488890084872, -4.2450090888396419, 2.7126301784058438, 1.2513426525010096, 2.7688623057229522, -5.0048169775647562, 0.13835476779823291, 3.9031960243095245, 1.7856462752509745, -0.50333848446702212]","[7, 2, 30, 17, 27, 24, 31, 10, 25, 18, 11, 13, 12, 14, 15, 29, 22, 19, 21, 32, 3, 20, 16, 23, 28]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_10.txt,0.75,100,2,0,350,2882,0.6759899749373434,0.6947680576149121,0.9493487698986975,0.8023483365949119,0.7341420833519855,"[7.7028394706552072, -4.2838061847377977, 9.4936286092996003, 2.8768121287447608, 0.97400225111006711, 0.5779144729911313, 0.88501010810008973, 0.77110048170009127, 0.7958101922000973, -1.776097630640165, 5.5831371817000992, 2.1854131147000944, 0.53592053006123885, -6.0193547799062133, 0.07111419134149817, -0.42708993500874654, -7.2948887387920971, 4.8715407569505338, 2.2655260369768708, -4.0211003719460461, 12.808431606074596, -9.0651677507131527, 1.3912775655196927, 7.6827989518727335, 4.0735740096747914, -5.8143179216414334, -0.55104947153584205, 6.8165017324031618, 0.15395416123081782, 1.3041906868169402]","[27, 7, 2, 31, 35, 17, 24, 32, 10, 25, 18, 30, 48, 11, 13, 15, 14, 12, 19, 47, 21, 22, 34, 16, 26, 3, 33, 20, 23, 29]"
../data/svm_norm_data/dat_1.txt,../data/svm_norm_data/dat_10.txt,0.75,200,2,0,364,2875,0.6752882205513784,0.6948306973781977,0.9473227206946454,0.8016655440573144,0.7339552406153294,"[13.103528857105619, -5.3833231506588275, 12.328551890114335, 4.0418997412774331, 0.69784006937229148, 0.91092566487653559, 1.2505437724958537, 1.2384697735222345, 1.2772547475222296, -9.1033381703496818, 9.2402851712022471, 3.7328443234256259, 1.2478922169957583, -5.2677328183006793, -0.031913384235390585, -0.25718785686462003, -7.2889444369301177, 6.8418187761350815, 2.6497854537461145, 4.9205645659533612, -9.4989076504313559, -3.542159672553256, 9.9217217737211101, 6.0740316783774935, -2.135658796196743]","[2, 7, 30, 17, 24, 31, 27, 10, 18, 25, 15, 13, 19, 14, 12, 11, 21, 22, 32, 29, 20, 3, 23, 16, 28]"
